iter	Passed	Remaining
10599	89134	79044
10600	89142	79034
10601	89150	79026
10602	89158	79017
10603	89166	79008
10604	89175	79000
10605	89184	78992
10606	89192	78984
10607	89201	78976
10608	89210	78968
10609	89218	78959
10610	89227	78951
10611	89236	78943
10612	89245	78935
10613	89253	78927
10614	89262	78919
10615	89270	78910
10616	89278	78901
10617	89286	78892
10618	89293	78883
10619	89302	78875
10620	89310	78866
10621	89318	78857
10622	89326	78848
10623	89334	78839
10624	89341	78831
10625	89350	78822
10626	89358	78813
10627	89367	78806
10628	89376	78798
10629	89385	78790
10630	89394	78782
10631	89403	78774
10632	89412	78766
10633	89421	78759
10634	89430	78751
10635	89439	78743
10636	89448	78735
10637	89457	78727
10638	89465	78718
10639	89474	78710
10640	89482	78702
10641	89490	78693
10642	89498	78684
10643	89506	78675
10644	89514	78666
10645	89522	78657
10646	89530	78648
10647	89538	78640
10648	89545	78631
10649	89553	78622
10650	89561	78613
10651	89569	78604
10652	89577	78595
10653	89586	78587
10654	89594	78579
10655	89603	78571
10656	89612	78563
10657	89621	78555
10658	89630	78547
10659	89639	78539
10660	89648	78531
10661	89656	78523
10662	89665	78515
10663	89674	78507
10664	89683	78499
10665	89691	78490
10666	89700	78482
10667	89709	78474
10668	89718	78466
10669	89727	78458
10670	89736	78451
10671	89744	78442
10672	89752	78433
10673	89759	78424
10674	89767	78415
10675	89775	78406
10676	89783	78397
10677	89792	78389
10678	89801	78381
10679	89810	78374
10680	89819	78366
10681	89828	78357
10682	89837	78350
10683	89846	78342
10684	89855	78334
10685	89864	78326
10686	89873	78318
10687	89881	78310
10688	89889	78301
10689	89897	78292
10690	89905	78283
10691	89913	78274
10692	89921	78266
10693	89930	78258
10694	89938	78249
10695	89946	78240
10696	89954	78231
10697	89962	78222
10698	89970	78213
10699	89977	78204
10700	89985	78196
10701	89993	78187
10702	90003	78179
10703	90013	78173
10704	90022	78165
10705	90031	78157
10706	90039	78149
10707	90048	78140
10708	90057	78132
10709	90066	78124
10710	90075	78116
10711	90084	78109
10712	90092	78100
10713	90100	78091
10714	90110	78084
10715	90118	78076
10716	90126	78066
10717	90134	78058
10718	90142	78049
10719	90149	78040
10720	90157	78031
10721	90165	78022
10722	90173	78013
10723	90181	78004
10724	90189	77995
10725	90196	77986
10726	90207	77979
10727	90215	77971
10728	90224	77963
10729	90233	77956
10730	90242	77947
10731	90251	77939
10732	90260	77932
10733	90270	77924
10734	90278	77916
10735	90286	77907
10736	90296	77900
10737	90304	77891
10738	90313	77883
10739	90321	77874
10740	90329	77866
10741	90337	77857
10742	90345	77848
10743	90353	77839
10744	90361	77830
10745	90368	77821
10746	90376	77812
10747	90384	77804
10748	90392	77795
10749	90400	77786
10750	90408	77777
10751	90417	77769
10752	90426	77761
10753	90435	77753
10754	90443	77745
10755	90452	77737
10756	90461	77729
10757	90470	77721
10758	90479	77713
10759	90490	77707
10760	90501	77701
10761	90512	77694
10762	90522	77687
10763	90530	77679
10764	90540	77671
10765	90549	77664
10766	90558	77656
10767	90567	77648
10768	90577	77641
10769	90586	77633
10770	90596	77626
10771	90605	77618
10772	90613	77609
10773	90624	77603
10774	90634	77596
10775	90644	77589
10776	90654	77582
10777	90664	77575
10778	90675	77569
10779	90685	77562
10780	90696	77555
10781	90707	77549
10782	90717	77543
10783	90728	77536
10784	90739	77530
10785	90750	77523
10786	90761	77517
10787	90771	77510
10788	90780	77503
10789	90789	77495
10790	90797	77485
10791	90805	77477
10792	90813	77468
10793	90821	77459
10794	90831	77452
10795	90840	77444
10796	90849	77436
10797	90857	77428
10798	90866	77420
10799	90875	77412
10800	90884	77404
10801	90893	77396
10802	90901	77388
10803	90912	77381
10804	90922	77374
10805	90932	77367
10806	90940	77359
10807	90949	77350
10808	90956	77341
10809	90964	77332
10810	90972	77323
10811	90980	77314
10812	90988	77305
10813	90997	77297
10814	91005	77289
10815	91013	77280
10816	91021	77271
10817	91029	77262
10818	91037	77254
10819	91046	77246
10820	91055	77238
10821	91064	77230
10822	91073	77222
10823	91082	77214
10824	91090	77205
10825	91099	77198
10826	91108	77190
10827	91117	77181
10828	91125	77173
10829	91134	77165
10830	91142	77157
10831	91151	77148
10832	91159	77140
10833	91167	77131
10834	91174	77122
10835	91182	77113
10836	91190	77104
10837	91198	77095
10838	91206	77086
10839	91214	77077
10840	91222	77068
10841	91230	77060
10842	91237	77051
10843	91246	77043
10844	91255	77035
10845	91264	77027
10846	91273	77018
10847	91281	77010
10848	91290	77002
10849	91299	76994
10850	91307	76986
10851	91317	76979
10852	91327	76971
10853	91335	76963
10854	91344	76954
10855	91353	76946
10856	91361	76937
10857	91369	76929
10858	91376	76920
10859	91384	76911
10860	91393	76902
10861	91400	76893
10862	91408	76884
10863	91416	76875
10864	91424	76866
10865	91431	76858
10866	91439	76849
10867	91448	76841
10868	91457	76832
10869	91465	76824
10870	91475	76817
10871	91483	76808
10872	91493	76801
10873	91501	76792
10874	91510	76784
10875	91519	76776
10876	91527	76768
10877	91536	76759
10878	91544	76751
10879	91552	76742
10880	91560	76733
10881	91568	76724
10882	91575	76715
10883	91583	76706
10884	91592	76698
10885	91599	76689
10886	91607	76680
10887	91615	76671
10888	91623	76662
10889	91631	76653
10890	91639	76644
10891	91647	76636
10892	91656	76628
10893	91665	76620
10894	91673	76612
10895	91682	76604
10896	91691	76596
10897	91700	76587
10898	91709	76579
10899	91718	76572
10900	91726	76563
10901	91735	76555
10902	91744	76547
10903	91752	76539
10904	91761	76531
10905	91771	76523
10906	91780	76515
10907	91789	76508
10908	91798	76499
10909	91805	76490
10910	91814	76482
10911	91822	76473
10912	91830	76464
10913	91838	76455
10914	91846	76447
10915	91854	76438
10916	91863	76430
10917	91871	76422
10918	91880	76414
10919	91890	76407
10920	91901	76400
10921	91910	76392
10922	91918	76384
10923	91927	76376
10924	91936	76368
10925	91945	76360
10926	91953	76351
10927	91962	76343
10928	91970	76334
10929	91979	76327
10930	91987	76318
10931	91995	76309
10932	92003	76300
10933	92011	76291
10934	92019	76283
10935	92027	76274
10936	92035	76265
10937	92042	76256
10938	92050	76247
10939	92058	76238
10940	92067	76230
10941	92076	76222
10942	92085	76214
10943	92094	76206
10944	92103	76198
10945	92112	76190
10946	92121	76182
10947	92130	76174
10948	92139	76167
10949	92147	76158
10950	92156	76150
10951	92165	76142
10952	92174	76134
10953	92181	76125
10954	92189	76116
10955	92196	76107
10956	92204	76097
10957	92211	76088
10958	92219	76079
10959	92227	76070
10960	92234	76061
10961	92242	76052
10962	92249	76043
10963	92256	76033
10964	92265	76025
10965	92274	76017
10966	92283	76009
10967	92291	76000
10968	92300	75992
10969	92309	75984
10970	92317	75976
10971	92326	75967
10972	92335	75959
10973	92343	75951
10974	92352	75943
10975	92361	75935
10976	92369	75927
10977	92377	75918
10978	92385	75909
10979	92393	75900
10980	92400	75891
10981	92408	75882
10982	92415	75872
10983	92424	75864
10984	92431	75855
10985	92438	75846
10986	92446	75836
10987	92454	75828
10988	92461	75818
10989	92469	75809
10990	92479	75802
10991	92488	75794
10992	92496	75786
10993	92505	75777
10994	92513	75769
10995	92522	75761
10996	92530	75752
10997	92538	75743
10998	92547	75735
10999	92555	75727
11000	92563	75718
11001	92572	75710
11002	92580	75701
11003	92588	75693
11004	92596	75683
11005	92603	75674
11006	92611	75665
11007	92618	75656
11008	92626	75647
11009	92633	75638
11010	92641	75629
11011	92648	75620
11012	92656	75610
11013	92663	75601
11014	92671	75592
11015	92679	75584
11016	92688	75576
11017	92697	75567
11018	92705	75558
11019	92713	75550
11020	92721	75542
11021	92730	75533
11022	92739	75525
11023	92747	75517
11024	92755	75508
11025	92764	75500
11026	92772	75491
11027	92780	75483
11028	92789	75475
11029	92799	75467
11030	92808	75459
11031	92816	75451
11032	92824	75442
11033	92832	75433
11034	92839	75424
11035	92847	75415
11036	92855	75406
11037	92862	75397
11038	92870	75388
11039	92879	75380
11040	92887	75371
11041	92895	75363
11042	92904	75354
11043	92913	75347
11044	92921	75338
11045	92930	75330
11046	92939	75322
11047	92947	75314
11048	92957	75306
11049	92968	75299
11050	92977	75291
11051	92985	75283
11052	92994	75275
11053	93001	75266
11054	93009	75257
11055	93017	75248
11056	93024	75239
11057	93032	75230
11058	93039	75220
11059	93047	75211
11060	93054	75202
11061	93062	75193
11062	93069	75184
11063	93077	75175
11064	93084	75166
11065	93092	75157
11066	93101	75149
11067	93110	75141
11068	93118	75132
11069	93127	75124
11070	93135	75115
11071	93143	75107
11072	93152	75099
11073	93160	75090
11074	93169	75082
11075	93177	75073
11076	93186	75065
11077	93194	75056
11078	93201	75047
11079	93209	75038
11080	93216	75029
11081	93224	75020
11082	93231	75011
11083	93239	75002
11084	93247	74993
11085	93254	74984
11086	93262	74975
11087	93270	74965
11088	93277	74957
11089	93285	74947
11090	93293	74939
11091	93302	74931
11092	93310	74922
11093	93319	74914
11094	93327	74906
11095	93336	74898
11096	93344	74889
11097	93353	74881
11098	93362	74873
11099	93371	74865
11100	93379	74856
11101	93387	74848
11102	93395	74839
11103	93403	74830
11104	93423	74830
11105	93431	74822
11106	93438	74813
11107	93445	74803
11108	93456	74797
11109	93464	74788
11110	93472	74779
11111	93480	74770
11112	93487	74761
11113	93495	74752
11114	93503	74743
11115	93512	74735
11116	93520	74727
11117	93528	74718
11118	93537	74710
11119	93545	74701
11120	93554	74693
11121	93563	74686
11122	93572	74678
11123	93580	74669
11124	93588	74660
11125	93597	74652
11126	93605	74643
11127	93613	74634
11128	93620	74625
11129	93628	74616
11130	93635	74607
11131	93642	74598
11132	93650	74588
11133	93658	74579
11134	93665	74570
11135	93673	74561
11136	93680	74552
11137	93687	74543
11138	93695	74534
11139	93703	74525
11140	93711	74517
11141	93720	74508
11142	93728	74500
11143	93737	74491
11144	93745	74483
11145	93754	74475
11146	93762	74466
11147	93771	74458
11148	93779	74449
11149	93788	74441
11150	93796	74433
11151	93804	74424
11152	93814	74417
11153	93823	74409
11154	93832	74401
11155	93841	74393
11156	93850	74385
11157	93857	74376
11158	93865	74366
11159	93872	74357
11160	93880	74348
11161	93887	74339
11162	93895	74330
11163	93902	74321
11164	93911	74313
11165	93919	74304
11166	93928	74296
11167	93936	74287
11168	93946	74280
11169	93955	74272
11170	93963	74264
11171	93971	74255
11172	93980	74247
11173	93988	74238
11174	93997	74230
11175	94005	74221
11176	94013	74213
11177	94021	74204
11178	94029	74195
11179	94036	74186
11180	94044	74177
11181	94051	74168
11182	94059	74159
11183	94067	74150
11184	94074	74141
11185	94081	74131
11186	94089	74122
11187	94097	74114
11188	94105	74105
11189	94114	74097
11190	94123	74089
11191	94131	74080
11192	94140	74072
11193	94147	74063
11194	94156	74055
11195	94165	74047
11196	94174	74039
11197	94182	74030
11198	94191	74022
11199	94199	74014
11200	94207	74005
11201	94216	73996
11202	94223	73987
11203	94231	73978
11204	94239	73969
11205	94246	73960
11206	94254	73951
11207	94261	73942
11208	94269	73933
11209	94277	73924
11210	94285	73915
11211	94292	73906
11212	94300	73897
11213	94307	73888
11214	94317	73881
11215	94325	73872
11216	94333	73863
11217	94342	73856
11218	94350	73847
11219	94359	73839
11220	94367	73830
11221	94375	73821
11222	94384	73814
11223	94393	73805
11224	94401	73797
11225	94409	73788
11226	94417	73779
11227	94426	73771
11228	94434	73763
11229	94442	73754
11230	94450	73745
11231	94457	73736
11232	94465	73727
11233	94472	73718
11234	94480	73709
11235	94488	73700
11236	94495	73691
11237	94503	73682
11238	94511	73673
11239	94520	73665
11240	94528	73656
11241	94536	73648
11242	94545	73639
11243	94553	73631
11244	94562	73623
11245	94571	73615
11246	94579	73606
11247	94587	73598
11248	94596	73589
11249	94604	73581
11250	94612	73572
11251	94620	73563
11252	94627	73554
11253	94635	73545
11254	94642	73536
11255	94650	73527
11256	94658	73518
11257	94665	73509
11258	94673	73500
11259	94680	73491
11260	94688	73482
11261	94696	73473
11262	94703	73463
11263	94711	73454
11264	94719	73446
11265	94727	73438
11266	94736	73429
11267	94744	73420
11268	94752	73412
11269	94761	73404
11270	94769	73395
11271	94779	73388
11272	94787	73379
11273	94795	73371
11274	94803	73362
11275	94812	73354
11276	94820	73345
11277	94828	73336
11278	94837	73328
11279	94846	73321
11280	94855	73313
11281	94864	73305
11282	94873	73297
11283	94881	73288
11284	94888	73279
11285	94896	73269
11286	94903	73260
11287	94911	73251
11288	94918	73242
11289	94928	73235
11290	94937	73227
11291	94946	73219
11292	94954	73210
11293	94963	73202
11294	94972	73194
11295	94980	73186
11296	94988	73177
11297	94997	73169
11298	95005	73160
11299	95014	73152
11300	95022	73144
11301	95030	73135
11302	95038	73126
11303	95046	73117
11304	95053	73108
11305	95061	73099
11306	95068	73090
11307	95076	73081
11308	95083	73072
11309	95091	73063
11310	95098	73054
11311	95106	73044
11312	95114	73036
11313	95122	73027
11314	95129	73018
11315	95138	73010
11316	95148	73002
11317	95156	72994
11318	95165	72986
11319	95175	72979
11320	95185	72972
11321	95195	72964
11322	95202	72955
11323	95210	72946
11324	95219	72938
11325	95227	72929
11326	95235	72920
11327	95242	72911
11328	95249	72902
11329	95257	72893
11330	95264	72884
11331	95272	72875
11332	95280	72866
11333	95287	72856
11334	95294	72847
11335	95301	72838
11336	95309	72829
11337	95316	72819
11338	95323	72810
11339	95331	72801
11340	95339	72793
11341	95347	72784
11342	95356	72775
11343	95363	72766
11344	95371	72758
11345	95379	72749
11346	95387	72740
11347	95395	72732
11348	95404	72723
11349	95411	72714
11350	95419	72706
11351	95428	72697
11352	95435	72688
11353	95443	72679
11354	95450	72670
11355	95458	72661
11356	95465	72651
11357	95472	72642
11358	95479	72632
11359	95486	72623
11360	95493	72614
11361	95501	72604
11362	95508	72595
11363	95515	72586
11364	95522	72577
11365	95529	72567
11366	95537	72558
11367	95545	72550
11368	95553	72541
11369	95561	72532
11370	95570	72524
11371	95577	72515
11372	95586	72507
11373	95594	72498
11374	95601	72489
11375	95610	72480
11376	95618	72472
11377	95627	72464
11378	95635	72455
11379	95642	72446
11380	95650	72437
11381	95657	72428
11382	95665	72419
11383	95674	72411
11384	95681	72402
11385	95689	72392
11386	95696	72383
11387	95703	72374
11388	95710	72365
11389	95719	72356
11390	95730	72350
11391	95740	72343
11392	95750	72335
11393	95758	72327
11394	95770	72321
11395	95780	72314
11396	95787	72305
11397	95795	72296
11398	95804	72288
11399	95813	72280
11400	95823	72273
11401	95831	72264
11402	95839	72256
11403	95847	72247
11404	95855	72237
11405	95863	72229
11406	95873	72222
11407	95882	72214
11408	95890	72205
11409	95899	72197
11410	95907	72189
11411	95916	72180
11412	95924	72172
11413	95931	72163
11414	95939	72153
11415	95946	72144
11416	95954	72136
11417	95963	72128
11418	95973	72120
11419	95981	72112
11420	95989	72103
11421	95997	72094
11422	96026	72102
11423	96045	72101
11424	96052	72092
11425	96061	72084
11426	96070	72075
11427	96077	72066
11428	96084	72057
11429	96091	72047
11430	96099	72038
11431	96106	72029
11432	96115	72021
11433	96123	72012
11434	96131	72003
11435	96138	71994
11436	96145	71985
11437	96153	71976
11438	96163	71969
11439	96172	71961
11440	96179	71952
11441	96188	71943
11442	96196	71935
11443	96204	71926
11444	96213	71918
11445	96222	71910
11446	96230	71901
11447	96238	71893
11448	96246	71884
11449	96254	71875
11450	96264	71868
11451	96272	71859
11452	96279	71850
11453	96287	71841
11454	96294	71832
11455	96301	71822
11456	96310	71814
11457	96318	71806
11458	96326	71796
11459	96333	71787
11460	96340	71778
11461	96347	71769
11462	96356	71760
11463	96365	71752
11464	96373	71744
11465	96381	71735
11466	96389	71726
11467	96397	71718
11468	96407	71710
11469	96416	71703
11470	96425	71694
11471	96433	71686
11472	96441	71677
11473	96449	71668
11474	96459	71661
11475	96468	71653
11476	96475	71644
11477	96482	71635
11478	96490	71626
11479	96497	71616
11480	96506	71608
11481	96514	71599
11482	96521	71590
11483	96529	71581
11484	96536	71572
11485	96543	71562
11486	96551	71554
11487	96560	71545
11488	96567	71536
11489	96575	71528
11490	96583	71519
11491	96591	71511
11492	96600	71503
11493	96609	71494
11494	96618	71486
11495	96626	71478
11496	96634	71469
11497	96642	71460
11498	96652	71453
11499	96661	71445
11500	96669	71436
11501	96677	71428
11502	96684	71418
11503	96692	71409
11504	96700	71401
11505	96708	71392
11506	96716	71383
11507	96723	71374
11508	96731	71365
11509	96738	71356
11510	96746	71347
11511	96755	71339
11512	96763	71330
11513	96770	71321
11514	96779	71313
11515	96786	71304
11516	96795	71296
11517	96806	71289
11518	96815	71281
11519	96823	71272
11520	96831	71264
11521	96839	71255
11522	96848	71247
11523	96857	71239
11524	96865	71230
11525	96873	71221
11526	96880	71212
11527	96888	71204
11528	96899	71197
11529	96909	71190
11530	96918	71182
11531	96926	71173
11532	96933	71164
11533	96941	71155
11534	96949	71146
11535	96957	71138
11536	96965	71128
11537	96972	71119
11538	96981	71111
11539	96989	71103
11540	96998	71095
11541	97007	71087
11542	97015	71078
11543	97023	71069
11544	97031	71061
11545	97039	71052
11546	97049	71045
11547	97057	71036
11548	97065	71027
11549	97073	71018
11550	97081	71010
11551	97089	71001
11552	97097	70993
11553	97105	70984
11554	97113	70975
11555	97120	70966
11556	97127	70957
11557	97135	70947
11558	97143	70939
11559	97152	70931
11560	97159	70921
11561	97166	70912
11562	97174	70903
11563	97182	70895
11564	97191	70887
11565	97201	70879
11566	97209	70871
11567	97217	70862
11568	97225	70853
11569	97233	70845
11570	97244	70838
11571	97253	70830
11572	97261	70821
11573	97269	70813
11574	97277	70804
11575	97286	70796
11576	97295	70788
11577	97303	70779
11578	97310	70770
11579	97317	70761
11580	97326	70753
11581	97334	70744
11582	97343	70736
11583	97351	70727
11584	97359	70718
11585	97366	70709
11586	97373	70700
11587	97382	70691
11588	97391	70684
11589	97401	70676
11590	97410	70668
11591	97417	70659
11592	97425	70650
11593	97434	70642
11594	97443	70635
11595	97452	70626
11596	97460	70618
11597	97468	70609
11598	97476	70600
11599	97484	70592
11600	97493	70584
11601	97501	70575
11602	97508	70566
11603	97516	70557
11604	97523	70548
11605	97530	70538
11606	97539	70530
11607	97547	70521
11608	97554	70512
11609	97561	70503
11610	97569	70494
11611	97576	70484
11612	97584	70476
11613	97592	70467
11614	97601	70459
11615	97609	70451
11616	97617	70442
11617	97625	70433
11618	97633	70425
11619	97641	70416
11620	97650	70408
11621	97657	70399
11622	97666	70390
11623	97674	70381
11624	97682	70373
11625	97689	70363
11626	97696	70354
11627	97704	70345
11628	97711	70336
11629	97718	70326
11630	97725	70317
11631	97733	70309
11632	97740	70299
11633	97748	70290
11634	97755	70281
11635	97763	70272
11636	97770	70263
11637	97777	70254
11638	97786	70245
11639	97795	70238
11640	97803	70229
11641	97811	70220
11642	97819	70212
11643	97828	70204
11644	97836	70195
11645	97844	70186
11646	97852	70177
11647	97860	70169
11648	97868	70160
11649	97878	70153
11650	97886	70144
11651	97894	70135
11652	97901	70126
11653	97908	70117
11654	97916	70108
11655	97924	70100
11656	97933	70091
11657	97942	70083
11658	97950	70075
11659	97957	70065
11660	97965	70056
11661	97972	70047
11662	97980	70038
11663	97987	70029
11664	97994	70020
11665	98003	70011
11666	98010	70003
11667	98018	69994
11668	98027	69985
11669	98035	69977
11670	98043	69968
11671	98051	69959
11672	98058	69950
11673	98067	69942
11674	98075	69933
11675	98083	69924
11676	98091	69916
11677	98099	69907
11678	98107	69899
11679	98115	69890
11680	98122	69881
11681	98129	69871
11682	98136	69862
11683	98144	69853
11684	98151	69844
11685	98158	69834
11686	98165	69825
11687	98173	69816
11688	98180	69807
11689	98188	69798
11690	98195	69789
11691	98203	69780
11692	98211	69771
11693	98219	69763
11694	98227	69754
11695	98236	69746
11696	98244	69737
11697	98252	69729
11698	98260	69720
11699	98269	69712
11700	98277	69704
11701	98285	69695
11702	98294	69687
11703	98302	69678
11704	98310	69669
11705	98317	69660
11706	98325	69651
11707	98332	69642
11708	98339	69633
11709	98347	69624
11710	98354	69614
11711	98361	69605
11712	98369	69596
11713	98376	69587
11714	98383	69578
11715	98391	69569
11716	98398	69560
11717	98406	69551
11718	98414	69542
11719	98422	69534
11720	98431	69525
11721	98439	69517
11722	98446	69508
11723	98455	69499
11724	98463	69491
11725	98470	69482
11726	98479	69473
11727	98487	69465
11728	98495	69456
11729	98503	69447
11730	98511	69439
11731	98519	69430
11732	98526	69421
11733	98533	69411
11734	98540	69402
11735	98548	69393
11736	98555	69384
11737	98562	69375
11738	98569	69365
11739	98577	69356
11740	98584	69347
11741	98591	69338
11742	98598	69328
11743	98605	69319
11744	98613	69310
11745	98621	69301
11746	98628	69292
11747	98636	69284
11748	98644	69275
11749	98652	69266
11750	98660	69257
11751	98667	69248
11752	98675	69239
11753	98683	69231
11754	98690	69221
11755	98698	69213
11756	98706	69204
11757	98713	69195
11758	98721	69186
11759	98729	69177
11760	98736	69168
11761	98743	69158
11762	98750	69149
11763	98757	69140
11764	98764	69130
11765	98772	69122
11766	98780	69113
11767	98787	69104
11768	98794	69094
11769	98801	69085
11770	98808	69076
11771	98815	69066
11772	98823	69058
11773	98831	69049
11774	98839	69040
11775	98846	69031
11776	98854	69022
11777	98864	69015
11778	98871	69006
11779	98879	68997
11780	98887	68988
11781	98895	68979
11782	98902	68971
11783	98910	68962
11784	98918	68953
11785	98926	68944
11786	98933	68935
11787	98941	68926
11788	98949	68917
11789	98957	68909
11790	98965	68900
11791	98973	68892
11792	98980	68882
11793	98987	68873
11794	98994	68863
11795	99001	68854
11796	99008	68845
11797	99015	68836
11798	99023	68826
11799	99031	68818
11800	99038	68809
11801	99046	68800
11802	99054	68791
11803	99061	68782
11804	99069	68773
11805	99077	68764
11806	99084	68756
11807	99093	68747
11808	99100	68738
11809	99108	68730
11810	99116	68721
11811	99124	68712
11812	99132	68703
11813	99139	68694
11814	99147	68685
11815	99154	68676
11816	99161	68667
11817	99168	68657
11818	99175	68648
11819	99182	68638
11820	99189	68629
11821	99196	68619
11822	99203	68610
11823	99210	68601
11824	99217	68592
11825	99225	68583
11826	99233	68574
11827	99241	68566
11828	99248	68557
11829	99256	68548
11830	99264	68539
11831	99272	68530
11832	99280	68522
11833	99288	68513
11834	99296	68504
11835	99304	68496
11836	99312	68487
11837	99319	68478
11838	99327	68469
11839	99334	68460
11840	99341	68451
11841	99349	68441
11842	99356	68432
11843	99363	68423
11844	99370	68413
11845	99377	68404
11846	99384	68395
11847	99391	68386
11848	99398	68377
11849	99406	68367
11850	99412	68358
11851	99419	68349
11852	99426	68339
11853	99434	68330
11854	99442	68322
11855	99450	68313
11856	99457	68304
11857	99465	68295
11858	99474	68287
11859	99483	68279
11860	99490	68270
11861	99498	68261
11862	99507	68253
11863	99514	68244
11864	99522	68235
11865	99530	68226
11866	99538	68218
11867	99545	68208
11868	99552	68199
11869	99559	68190
11870	99566	68180
11871	99573	68171
11872	99580	68162
11873	99587	68153
11874	99594	68143
11875	99602	68134
11876	99609	68125
11877	99616	68115
11878	99623	68106
11879	99630	68097
11880	99638	68088
11881	99646	68080
11882	99654	68071
11883	99661	68062
11884	99669	68053
11885	99677	68044
11886	99684	68035
11887	99692	68027
11888	99700	68018
11889	99708	68009
11890	99716	68001
11891	99723	67991
11892	99732	67983
11893	99739	67974
11894	99746	67965
11895	99753	67955
11896	99760	67946
11897	99767	67937
11898	99774	67927
11899	99781	67918
11900	99788	67909
11901	99795	67899
11902	99803	67890
11903	99810	67881
11904	99817	67872
11905	99824	67862
11906	99831	67853
11907	99840	67845
11908	99848	67837
11909	99856	67828
11910	99864	67819
11911	99872	67811
11912	99880	67802
11913	99887	67793
11914	99895	67784
11915	99902	67775
11916	99910	67766
11917	99918	67758
11918	99925	67748
11919	99933	67740
11920	99940	67730
11921	99947	67721
11922	99954	67712
11923	99962	67703
11924	99970	67694
11925	99978	67686
11926	99986	67677
11927	99994	67669
11928	100002	67660
11929	100009	67650
11930	100016	67641
11931	100023	67632
11932	100030	67623
11933	100038	67614
11934	100046	67605
11935	100054	67597
11936	100062	67588
11937	100069	67579
11938	100078	67570
11939	100085	67561
11940	100093	67553
11941	100101	67544
11942	100108	67535
11943	100116	67526
11944	100124	67518
11945	100131	67508
11946	100139	67499
11947	100146	67490
11948	100153	67481
11949	100160	67471
11950	100167	67462
11951	100174	67453
11952	100180	67443
11953	100187	67434
11954	100194	67425
11955	100202	67416
11956	100209	67407
11957	100216	67397
11958	100223	67388
11959	100230	67379
11960	100238	67370
11961	100246	67361
11962	100254	67352
11963	100262	67344
11964	100269	67335
11965	100277	67326
11966	100285	67317
11967	100292	67308
11968	100300	67300
11969	100308	67291
11970	100316	67282
11971	100324	67274
11972	100332	67265
11973	100340	67256
11974	100346	67247
11975	100354	67237
11976	100361	67228
11977	100368	67219
11978	100375	67210
11979	100382	67201
11980	100389	67191
11981	100396	67182
11982	100403	67173
11983	100410	67163
11984	100417	67154
11985	100424	67145
11986	100431	67136
11987	100438	67126
11988	100446	67117
11989	100454	67109
11990	100462	67100
11991	100469	67091
11992	100477	67082
11993	100486	67074
11994	100493	67065
11995	100501	67057
11996	100509	67048
11997	100517	67039
11998	100525	67030
11999	100533	67022
12000	100540	67013
12001	100548	67004
12002	100555	66995
12003	100562	66986
12004	100569	66976
12005	100576	66967
12006	100583	66958
12007	100591	66949
12008	100598	66939
12009	100605	66930
12010	100611	66921
12011	100619	66912
12012	100626	66902
12013	100633	66893
12014	100640	66884
12015	100647	66874
12016	100654	66865
12017	100662	66857
12018	100669	66847
12019	100677	66839
12020	100685	66830
12021	100693	66821
12022	100701	66813
12023	100709	66804
12024	100716	66795
12025	100724	66786
12026	100733	66778
12027	100741	66770
12028	100749	66761
12029	100758	66753
12030	100765	66744
12031	100772	66735
12032	100779	66725
12033	100787	66716
12034	100794	66707
12035	100800	66698
12036	100807	66688
12037	100814	66679
12038	100822	66670
12039	100830	66661
12040	100837	66652
12041	100844	66643
12042	100851	66634
12043	100859	66625
12044	100867	66616
12045	100875	66608
12046	100882	66598
12047	100890	66590
12048	100898	66581
12049	100906	66572
12050	100913	66564
12051	100921	66554
12052	100929	66546
12053	100936	66537
12054	100944	66528
12055	100952	66519
12056	100959	66510
12057	100966	66501
12058	100973	66492
12059	100980	66483
12060	100988	66474
12061	100997	66466
12062	101005	66457
12063	101013	66449
12064	101021	66440
12065	101028	66431
12066	101035	66422
12067	101042	66412
12068	101049	66403
12069	101056	66394
12070	101064	66385
12071	101072	66377
12072	101080	66368
12073	101088	66359
12074	101096	66351
12075	101104	66342
12076	101112	66333
12077	101120	66324
12078	101127	66316
12079	101135	66307
12080	101143	66298
12081	101150	66289
12082	101158	66281
12083	101165	66271
12084	101173	66262
12085	101180	66253
12086	101187	66244
12087	101194	66235
12088	101201	66226
12089	101209	66216
12090	101215	66207
12091	101222	66198
12092	101229	66189
12093	101236	66179
12094	101244	66171
12095	101252	66162
12096	101259	66153
12097	101267	66144
12098	101275	66136
12099	101283	66127
12100	101291	66118
12101	101298	66109
12102	101306	66101
12103	101314	66092
12104	101322	66083
12105	101330	66074
12106	101338	66066
12107	101346	66057
12108	101354	66049
12109	101361	66040
12110	101369	66031
12111	101376	66022
12112	101383	66012
12113	101390	66003
12114	101397	65994
12115	101404	65984
12116	101411	65975
12117	101418	65966
12118	101425	65957
12119	101432	65948
12120	101440	65938
12121	101447	65929
12122	101454	65920
12123	101461	65911
12124	101469	65902
12125	101476	65893
12126	101485	65885
12127	101492	65876
12128	101501	65868
12129	101508	65859
12130	101516	65850
12131	101523	65841
12132	101531	65832
12133	101539	65824
12134	101547	65815
12135	101555	65806
12136	101563	65798
12137	101570	65789
12138	101577	65780
12139	101584	65770
12140	101591	65761
12141	101598	65752
12142	101605	65743
12143	101612	65733
12144	101620	65724
12145	101627	65715
12146	101634	65706
12147	101641	65697
12148	101648	65688
12149	101655	65678
12150	101662	65669
12151	101669	65660
12152	101678	65652
