iter	Logloss
10619	0.06683842123
10620	0.06683006745
10621	0.06681655729
10622	0.06681562251
10623	0.06680444556
10624	0.06679926478
10625	0.06678785462
10626	0.06677748736
10627	0.06676184598
10628	0.06674728747
10629	0.06674313675
10630	0.06673112305
10631	0.06672267434
10632	0.06671747784
10633	0.06670491658
10634	0.06670406794
10635	0.06668451344
10636	0.06668110625
10637	0.0666669772
10638	0.06665144974
10639	0.06664062457
10640	0.06662726759
10641	0.06661829231
10642	0.06660839488
10643	0.06659854439
10644	0.06658881345
10645	0.0665810012
10646	0.06657251581
10647	0.06655693823
10648	0.06654198098
10649	0.06653355378
10650	0.06652409086
10651	0.06652282271
10652	0.06651334999
10653	0.06650578733
10654	0.06649514704
10655	0.06648241258
10656	0.06647910337
10657	0.06646885841
10658	0.06645426073
10659	0.06644593887
10660	0.06643466324
10661	0.06642785855
10662	0.06641576659
10663	0.06641009633
10664	0.06639140584
10665	0.06638593853
10666	0.06637186741
10667	0.06636006918
10668	0.06635898335
10669	0.066353943
10670	0.06634269347
10671	0.0663309694
10672	0.06633005658
10673	0.06631722906
10674	0.06630379932
10675	0.06630220778
10676	0.06629230153
10677	0.06627812812
10678	0.06626065849
10679	0.06624629178
10680	0.06622929004
10681	0.06622025199
10682	0.06621329165
10683	0.06620141766
10684	0.06618758338
10685	0.06617467046
10686	0.066161345
10687	0.06616023896
10688	0.0661518022
10689	0.06613696174
10690	0.0661203831
10691	0.06610580514
10692	0.06609399539
10693	0.06608009085
10694	0.06606637366
10695	0.0660560265
10696	0.06604498089
10697	0.06603311169
10698	0.06601627909
10699	0.0660083597
10700	0.06599593371
10701	0.06598495281
10702	0.06597643771
10703	0.06596389571
10704	0.06595316288
10705	0.06594218785
10706	0.06592668192
10707	0.0659152194
10708	0.06590258033
10709	0.06590085511
10710	0.06588970219
10711	0.0658782576
10712	0.0658685185
10713	0.06586750147
10714	0.06585381446
10715	0.06585255683
10716	0.06584310769
10717	0.06583309292
10718	0.06582763852
10719	0.06582121923
10720	0.06580706419
10721	0.06579904697
10722	0.06578503413
10723	0.06576712396
10724	0.06575333717
10725	0.06573861385
10726	0.06572311007
10727	0.06570874973
10728	0.06569616016
10729	0.06569165008
10730	0.0656786814
10731	0.06566766108
10732	0.06566003117
10733	0.06564955569
10734	0.0656366616
10735	0.06563092985
10736	0.06561441321
10737	0.06561350317
10738	0.0656013766
10739	0.06559564162
10740	0.06558213338
10741	0.06557082105
10742	0.06556914924
10743	0.06555775648
10744	0.06554738473
10745	0.06553444093
10746	0.06552320153
10747	0.06550992551
10748	0.06549676148
10749	0.06548407054
10750	0.0654739835
10751	0.06546388527
10752	0.06545031421
10753	0.06543853565
10754	0.06543650071
10755	0.06543542792
10756	0.06542445278
10757	0.06542194727
10758	0.0654211594
10759	0.06540712689
10760	0.06539904395
10761	0.06538786699
10762	0.06537896612
10763	0.06536856928
10764	0.06535893364
10765	0.06534789283
10766	0.06534065893
10767	0.06532824354
10768	0.06532620521
10769	0.06531354616
10770	0.06531096413
10771	0.06530079899
10772	0.06528726847
10773	0.06527430005
10774	0.06526027322
10775	0.06525025273
10776	0.06523830276
10777	0.06522698576
10778	0.06521896212
10779	0.06520819701
10780	0.06519185014
10781	0.06518276722
10782	0.06517149789
10783	0.06516271422
10784	0.06516188185
10785	0.0651510902
10786	0.06514890101
10787	0.06513512951
10788	0.0651247636
10789	0.0651139713
10790	0.06510535767
10791	0.0651040951
10792	0.06510332473
10793	0.06509822427
10794	0.06508592456
10795	0.06508187987
10796	0.06506905802
10797	0.0650546669
10798	0.06504481865
10799	0.06503151947
10800	0.06502025422
10801	0.06500693537
10802	0.06500456792
10803	0.06499109877
10804	0.06498127599
10805	0.06496558448
10806	0.06495454197
10807	0.0649411516
10808	0.06492956509
10809	0.0649288241
10810	0.06492742581
10811	0.06491399001
10812	0.06490447519
10813	0.06489278607
10814	0.06487499768
10815	0.06485829625
10816	0.06484068902
10817	0.06482818807
10818	0.06481600873
10819	0.06480420124
10820	0.06479280066
10821	0.06477976159
10822	0.06477121288
10823	0.06476316505
10824	0.06475470017
10825	0.0647532143
10826	0.06474722428
10827	0.06473667356
10828	0.06473561086
10829	0.06472619396
10830	0.06472116188
10831	0.06470748683
10832	0.06470625766
10833	0.06469246607
10834	0.06467980787
10835	0.06466878017
10836	0.06466779767
10837	0.06465534144
10838	0.06465414195
10839	0.06464936077
10840	0.06463768061
10841	0.06462908183
10842	0.06461583993
10843	0.06460047571
10844	0.06458990836
10845	0.06458407077
10846	0.06458325447
10847	0.06457520611
10848	0.06456836178
10849	0.06455232246
10850	0.06454598572
10851	0.06453224053
10852	0.06451851685
10853	0.06450850924
10854	0.06449490031
10855	0.06448240583
10856	0.06447143707
10857	0.06446361135
10858	0.06445897221
10859	0.06444927513
10860	0.06443355454
10861	0.06442181111
10862	0.06441536232
10863	0.0644141936
10864	0.0643990005
10865	0.0643864599
10866	0.06438506896
10867	0.06437423641
10868	0.06435966345
10869	0.06434951577
10870	0.06434099182
10871	0.06432905856
10872	0.06431947325
10873	0.06430866023
10874	0.06429465053
10875	0.06428636224
10876	0.06427279012
10877	0.06427191478
10878	0.06425650253
10879	0.06424297475
10880	0.06423462922
10881	0.06422721411
10882	0.06421945275
10883	0.06421041783
10884	0.06419559538
10885	0.0641865335
10886	0.06417390095
10887	0.06416377711
10888	0.06415518616
10889	0.06414814978
10890	0.06413512979
10891	0.06412280827
10892	0.06411252645
10893	0.06410040579
10894	0.06408772281
10895	0.06408229493
10896	0.06408132078
10897	0.06407417453
10898	0.06406304644
10899	0.06404624168
10900	0.06403625008
10901	0.06402433909
10902	0.06401787698
10903	0.06400415946
10904	0.06398911064
10905	0.06398468487
10906	0.06397008661
10907	0.06395861806
10908	0.06394434633
10909	0.06393373869
10910	0.06392187421
10911	0.0639119969
10912	0.06389876582
10913	0.06388635656
10914	0.06387225216
10915	0.06386645539
10916	0.06385671088
10917	0.06384368354
10918	0.06383231654
10919	0.06382008067
10920	0.06381239887
10921	0.06380148787
10922	0.06379161222
10923	0.06378146756
10924	0.06376673006
10925	0.0637535786
10926	0.06374593388
10927	0.06373413298
10928	0.0637197449
10929	0.06371387115
10930	0.06370115664
10931	0.06369529865
10932	0.06368470333
10933	0.06367311582
10934	0.06366241119
10935	0.06366145651
10936	0.06364887496
10937	0.06364774808
10938	0.06363645659
10939	0.06362233383
10940	0.06361148508
10941	0.06359896541
10942	0.06358563266
10943	0.06357524821
10944	0.06356768832
10945	0.06355980114
10946	0.06355337434
10947	0.06354186012
10948	0.06352529809
10949	0.06351571921
10950	0.06350384217
10951	0.06350086916
10952	0.06349285248
10953	0.06349192908
10954	0.06348155609
10955	0.06346817459
10956	0.06345354928
10957	0.06344455054
10958	0.06343240427
10959	0.06342193346
10960	0.06341600328
10961	0.06340682591
10962	0.06339939654
10963	0.06339026971
10964	0.06338047012
10965	0.06337316077
10966	0.0633637936
10967	0.06335410046
10968	0.06334175432
10969	0.06333064745
10970	0.06331638464
10971	0.06330509547
10972	0.06329023167
10973	0.06327734291
10974	0.0632649002
10975	0.06325052553
10976	0.06323822602
10977	0.06323719939
10978	0.06322618671
10979	0.06321440491
10980	0.06320492174
10981	0.06319656457
10982	0.06319452147
10983	0.06318035512
10984	0.0631715996
10985	0.06315537654
10986	0.06314653155
10987	0.0631359054
10988	0.06313371871
10989	0.06312456379
10990	0.06310882361
10991	0.06310330665
10992	0.06309165613
10993	0.06308271429
10994	0.06307025698
10995	0.06306161976
10996	0.06305559212
10997	0.06305477326
10998	0.06304316217
10999	0.06303384639
11000	0.06302525555
11001	0.06301310982
11002	0.06299952406
11003	0.06298644224
11004	0.06297588348
11005	0.06296622683
11006	0.06296223774
11007	0.06295210515
11008	0.06294348138
11009	0.06292816077
11010	0.06291467022
11011	0.06290125478
11012	0.06289607938
11013	0.06288203396
11014	0.06286678053
11015	0.06285858195
11016	0.06285224878
11017	0.06284538991
11018	0.06283570983
11019	0.06282928811
11020	0.06281666813
11021	0.06280446076
11022	0.06279048019
11023	0.06278168092
11024	0.06277235688
11025	0.06276401688
11026	0.06275496373
11027	0.0627432618
11028	0.06273586795
11029	0.06272713062
11030	0.06271475935
11031	0.0627037233
11032	0.06269283408
11033	0.06268519674
11034	0.06267378643
11035	0.06265880957
11036	0.06265169441
11037	0.0626378784
11038	0.06262556845
11039	0.06261674427
11040	0.06260287477
11041	0.06260175301
11042	0.06259182299
11043	0.06257891524
11044	0.06256813657
11045	0.06255689315
11046	0.06254258286
11047	0.06253346864
11048	0.0625191338
11049	0.06251045528
11050	0.06249843207
11051	0.06249720092
11052	0.06249063177
11053	0.06248492087
11054	0.06248357261
11055	0.06247355317
11056	0.06246236485
11057	0.06245514748
11058	0.06244283814
11059	0.06243226868
11060	0.06242096058
11061	0.06242003891
11062	0.06241909475
11063	0.06240773671
11064	0.06240041706
11065	0.06239023929
11066	0.06238127566
11067	0.06237904035
11068	0.06236849349
11069	0.06235666503
11070	0.06234890206
11071	0.06233909346
11072	0.06232979276
11073	0.0623204114
11074	0.06230761081
11075	0.06230218842
11076	0.06228933349
11077	0.06227488847
11078	0.0622652535
11079	0.06225559835
11080	0.06224177231
11081	0.06223664218
11082	0.06222517397
11083	0.06221262858
11084	0.06220141702
11085	0.06218897552
11086	0.06217670116
11087	0.0621654143
11088	0.06215870458
11089	0.06214894527
11090	0.06213763575
11091	0.06212467123
11092	0.06211342198
11093	0.0621124229
11094	0.062101183
11095	0.06208910809
11096	0.0620765427
11097	0.06206659784
11098	0.06205600452
11099	0.06204565601
11100	0.06203681213
11101	0.06203607241
11102	0.06203203996
11103	0.06201865184
11104	0.06200816799
11105	0.06199401634
11106	0.06198049789
11107	0.06196768873
11108	0.06195907209
11109	0.06194898431
11110	0.06194836751
11111	0.06193838477
11112	0.06192678806
11113	0.06191828918
11114	0.06191391738
11115	0.06190373846
11116	0.06189347976
11117	0.0618836541
11118	0.06187363158
11119	0.06186203493
11120	0.06186109192
11121	0.06184936872
11122	0.06184841552
11123	0.06183913821
11124	0.06183059311
11125	0.06182026775
11126	0.06180937424
11127	0.06179996783
11128	0.06178684393
11129	0.06177605947
11130	0.06176425808
11131	0.06174794391
11132	0.06174108797
11133	0.06172799739
11134	0.06172720994
11135	0.06171371191
11136	0.06170208253
11137	0.06169174809
11138	0.0616808366
11139	0.06167283738
11140	0.06166709944
11141	0.06165391413
11142	0.06164678318
11143	0.06163664283
11144	0.06162082697
11145	0.06161259304
11146	0.06160052954
11147	0.06158971951
11148	0.06158224942
11149	0.06157335524
11150	0.06156440232
11151	0.06155822488
11152	0.0615470244
11153	0.06154020736
11154	0.06152916018
11155	0.06151845121
11156	0.06150588811
11157	0.06149853806
11158	0.06148919193
11159	0.06148513497
11160	0.06147358808
11161	0.06146108159
11162	0.06144961207
11163	0.0614368481
11164	0.06142217175
11165	0.06141256945
11166	0.06140121287
11167	0.06139041807
11168	0.06138948042
11169	0.06138310969
11170	0.06136889436
11171	0.0613596605
11172	0.06134676777
11173	0.06134083765
11174	0.06133075774
11175	0.06132079158
11176	0.061315307
11177	0.06131012116
11178	0.06129434198
11179	0.06128166915
11180	0.06126957918
11181	0.06125963976
11182	0.06125436016
11183	0.06124435613
11184	0.06123728526
11185	0.06123020945
11186	0.06121530812
11187	0.06120624799
11188	0.06120265056
11189	0.06118670517
11190	0.06117722738
11191	0.06116124699
11192	0.06114992232
11193	0.06114007736
11194	0.06113320906
11195	0.06112061504
11196	0.06110906705
11197	0.06110797316
11198	0.06109514884
11199	0.06108359004
11200	0.0610751165
11201	0.06107424244
11202	0.06106973446
11203	0.06105843462
11204	0.0610467137
11205	0.06104579426
11206	0.06103455144
11207	0.0610207814
11208	0.06100951312
11209	0.06099605245
11210	0.0609845754
11211	0.06097194539
11212	0.06097023898
11213	0.060961273
11214	0.06095273525
11215	0.06093979859
11216	0.06092627226
11217	0.06091721427
11218	0.06090386344
11219	0.06089191934
11220	0.06088121137
11221	0.06087295939
11222	0.06086034938
11223	0.06084932499
11224	0.0608359232
11225	0.06082763038
11226	0.06082672226
11227	0.06081536772
11228	0.06080498053
11229	0.06079343742
11230	0.06078228091
11231	0.06077181054
11232	0.06075910186
11233	0.06075778391
11234	0.06074502197
11235	0.06074031603
11236	0.06072864734
11237	0.06071885487
11238	0.06070646383
11239	0.06069636116
11240	0.06069563409
11241	0.06068697357
11242	0.06068009445
11243	0.06067147497
11244	0.06066366975
11245	0.06065449608
11246	0.06064728006
11247	0.06064395779
11248	0.06063835813
11249	0.06062794961
11250	0.06061591639
11251	0.06060207484
11252	0.06059020009
11253	0.06057789923
11254	0.06057238457
11255	0.06055866038
11256	0.06054903859
11257	0.06054440718
11258	0.06053057783
11259	0.06051922207
11260	0.06050455651
11261	0.06049212589
11262	0.06048219765
11263	0.06046882663
11264	0.06045965419
11265	0.06044499118
11266	0.06043081149
11267	0.06042032726
11268	0.06040828245
11269	0.06040055389
11270	0.06039025179
11271	0.0603818208
11272	0.06037400031
11273	0.06036717958
11274	0.0603557173
11275	0.06034968076
11276	0.06033861378
11277	0.06032685858
11278	0.06031624031
11279	0.06030541939
11280	0.06029372004
11281	0.06028176056
11282	0.06027757534
11283	0.06026900291
11284	0.06025698512
11285	0.06024626942
11286	0.06024504102
11287	0.06023258064
11288	0.06021935793
11289	0.06020974707
11290	0.06019450272
11291	0.06018530156
11292	0.06017732916
11293	0.06016346477
11294	0.06015351247
11295	0.06014110345
11296	0.06013292216
11297	0.06012691377
11298	0.06011610314
11299	0.06011533623
11300	0.06010526028
11301	0.06009584513
11302	0.06008603343
11303	0.06007321391
11304	0.06006706549
11305	0.06005481901
11306	0.06004942324
11307	0.06003742434
11308	0.06002964162
11309	0.06002305908
11310	0.06001448289
11311	0.06000315778
11312	0.05999108705
11313	0.05997799294
11314	0.05996903518
11315	0.05996809319
11316	0.05995510124
11317	0.05994406294
11318	0.05993333096
11319	0.05991841619
11320	0.05991042229
11321	0.05990025956
11322	0.05988805156
11323	0.05987512856
11324	0.0598664768
11325	0.05985571105
11326	0.0598408257
11327	0.05983051704
11328	0.0598224984
11329	0.05982166902
11330	0.05981084903
11331	0.05979769381
11332	0.05978572651
11333	0.05977462355
11334	0.05976345266
11335	0.05974840847
11336	0.05973886958
11337	0.05972914705
11338	0.05971585751
11339	0.05970113224
11340	0.05969366682
11341	0.05968329561
11342	0.05967241072
11343	0.05966036589
11344	0.05965166569
11345	0.0596474049
11346	0.05964025227
11347	0.05963920132
11348	0.05962833513
11349	0.05962126444
11350	0.05960655394
11351	0.0595931976
11352	0.05958196338
11353	0.05956981097
11354	0.05956581374
11355	0.05955711211
11356	0.059548745
11357	0.0595410861
11358	0.05954025874
11359	0.05952939152
11360	0.05951682737
11361	0.05950857229
11362	0.0595004276
11363	0.0594996748
11364	0.05949476364
11365	0.05948198016
11366	0.05947058949
11367	0.0594595541
11368	0.05944718337
11369	0.05943718791
11370	0.05942682506
11371	0.05941422046
11372	0.05940735946
11373	0.05939374088
11374	0.05939297177
11375	0.05939192888
11376	0.05938373444
11377	0.05936958552
11378	0.05936045359
11379	0.05934822523
11380	0.05933397034
11381	0.05932806465
11382	0.05932084585
11383	0.05930783114
11384	0.05929841943
11385	0.05928610556
11386	0.05928148269
11387	0.05927064985
11388	0.05925741291
11389	0.05925650398
11390	0.0592439113
11391	0.0592325063
11392	0.05922394362
11393	0.05921236787
11394	0.05920318932
11395	0.05919256695
11396	0.05918570486
11397	0.0591762444
11398	0.05916869336
11399	0.0591629839
11400	0.05914927954
11401	0.0591426659
11402	0.05914163685
11403	0.05914091917
11404	0.05913212042
11405	0.05912196459
11406	0.05911109539
11407	0.05910432188
11408	0.05909449644
11409	0.05908294048
11410	0.05907118495
11411	0.05906294401
11412	0.0590552208
11413	0.05904597918
11414	0.05903702901
11415	0.05902972649
11416	0.05901751522
11417	0.05900678448
11418	0.05899657987
11419	0.05898479661
11420	0.05897468736
11421	0.05896639667
11422	0.05895917055
11423	0.0589478835
11424	0.05893537979
11425	0.05892816019
11426	0.05891970792
11427	0.05890738616
11428	0.0589064972
11429	0.05890562803
11430	0.05889508283
11431	0.05888809798
11432	0.05887518046
11433	0.05886857605
11434	0.05885821572
11435	0.05885058408
11436	0.05884968452
11437	0.05883877595
11438	0.05882314827
11439	0.05881494235
11440	0.05881411536
11441	0.05880431253
11442	0.05879801149
11443	0.05878622097
11444	0.05877705249
11445	0.05876684496
11446	0.05876107283
11447	0.05875303869
11448	0.05874898489
11449	0.05874149778
11450	0.058731308
11451	0.05872247096
11452	0.05871263201
11453	0.05870505163
11454	0.05869297222
11455	0.05868006301
11456	0.05867380207
11457	0.05866937793
11458	0.05865807482
11459	0.05865226502
11460	0.05863953914
11461	0.05863081222
11462	0.05863010031
11463	0.05862288332
11464	0.05861378433
11465	0.05860290462
11466	0.05859392197
11467	0.05857980657
11468	0.05856964254
11469	0.05855947666
11470	0.05854857453
11471	0.0585474432
11472	0.05853684592
11473	0.05852536058
11474	0.05851587056
11475	0.05850856421
11476	0.05849317655
11477	0.0584838516
11478	0.05847521506
11479	0.05846129804
11480	0.05845131647
11481	0.05843772405
11482	0.05843672886
11483	0.058426728
11484	0.05841495353
11485	0.05840529669
11486	0.05839220227
11487	0.05837746318
11488	0.05837000637
11489	0.05836899331
11490	0.05835583951
11491	0.05835472043
11492	0.05834351081
11493	0.05833089553
11494	0.05831496636
11495	0.05830593618
11496	0.05829390151
11497	0.05828065922
11498	0.05826998256
11499	0.05826121681
11500	0.05825335692
11501	0.05825106005
11502	0.0582385315
11503	0.05822984109
11504	0.05821678836
11505	0.05821595209
11506	0.05820482011
11507	0.05819819755
11508	0.05818413962
11509	0.05817468414
11510	0.05817384986
11511	0.05816338719
11512	0.05815025338
11513	0.0581419786
11514	0.05812691637
11515	0.0581184373
11516	0.05810713284
11517	0.05809649566
11518	0.05808204313
11519	0.05806920537
11520	0.05805628895
11521	0.05804563606
11522	0.05803176793
11523	0.05801859076
11524	0.05800649324
11525	0.05799622026
11526	0.05799508423
11527	0.05798433743
11528	0.05797880069
11529	0.05797005517
11530	0.05796917735
11531	0.05795674569
11532	0.05794117775
11533	0.05793198833
11534	0.05793115692
11535	0.05791941222
11536	0.05791001652
11537	0.05790913899
11538	0.05790112079
11539	0.0578968436
11540	0.05789566369
11541	0.05788257768
11542	0.05787704818
11543	0.05787635862
11544	0.0578715063
11545	0.0578599911
11546	0.05785653036
11547	0.05785582532
11548	0.05785519173
11549	0.05784567767
11550	0.05783842094
11551	0.05783121836
11552	0.05782003971
11553	0.05781917491
11554	0.05780582627
11555	0.05779859191
11556	0.05779795418
11557	0.05778370662
11558	0.05777227813
11559	0.05777147753
11560	0.05776647527
11561	0.05775607371
11562	0.05774554839
11563	0.05773597416
11564	0.05772574549
11565	0.0577249465
11566	0.05771420248
11567	0.05770326243
11568	0.05769195959
11569	0.05768422275
11570	0.05767659199
11571	0.05766726423
11572	0.0576577818
11573	0.05764867654
11574	0.05763853454
11575	0.0576286182
11576	0.05761948637
11577	0.05761074622
11578	0.05760143938
11579	0.05758846567
11580	0.05757858766
11581	0.05756840836
11582	0.05756071992
11583	0.05755061761
11584	0.05754964319
11585	0.0575487382
11586	0.05753944826
11587	0.05752943608
11588	0.05751675258
11589	0.05750984196
11590	0.05750183964
11591	0.05749222425
11592	0.05747985577
11593	0.05747142279
11594	0.05746280521
11595	0.05746134265
11596	0.0574481173
11597	0.05743501234
11598	0.0574234607
11599	0.05741439959
11600	0.05740595739
11601	0.05739488876
11602	0.05738499888
11603	0.0573735965
11604	0.05736499476
11605	0.05734940857
11606	0.05733817537
11607	0.05733306686
11608	0.05732930539
11609	0.05732045163
11610	0.05731041075
11611	0.0572977154
11612	0.05728469211
11613	0.0572789287
11614	0.0572751269
11615	0.05726583397
11616	0.0572549141
11617	0.0572454967
11618	0.05723453979
11619	0.0572253197
11620	0.05722066332
11621	0.05721189362
11622	0.05719896716
11623	0.05719026073
11624	0.05717927746
11625	0.0571722829
11626	0.05715795622
11627	0.05714933897
11628	0.05714299689
11629	0.05713823918
11630	0.05712767065
11631	0.05712285213
11632	0.05710931756
11633	0.05710312092
11634	0.05709440595
11635	0.05708171987
11636	0.05707281079
11637	0.05706424324
11638	0.05705648606
11639	0.05704598352
11640	0.05703521344
11641	0.05702562556
11642	0.05701739532
11643	0.05701330119
11644	0.05700584514
11645	0.05700016798
11646	0.05699317585
11647	0.05698852961
11648	0.05697754207
11649	0.0569696405
11650	0.05696377525
11651	0.05695509942
11652	0.05694904456
11653	0.05694373414
11654	0.05693297214
11655	0.05692296152
11656	0.05691134326
11657	0.0568987004
11658	0.0568907443
11659	0.0568812045
11660	0.05687283704
11661	0.05686255917
11662	0.05685370083
11663	0.05684516791
11664	0.05683686373
11665	0.05682562222
11666	0.05681661874
11667	0.05681239807
11668	0.05680348492
11669	0.05679286798
11670	0.05678208588
11671	0.05676795286
11672	0.05676710893
11673	0.05675811434
11674	0.05675075463
11675	0.05674359933
11676	0.05673452919
11677	0.05672200314
11678	0.05671598074
11679	0.05671484493
11680	0.05670760315
11681	0.05669596173
11682	0.0566843246
11683	0.05667518252
11684	0.05667069637
11685	0.05666042802
11686	0.05664825765
11687	0.0566391701
11688	0.05662313922
11689	0.0566116781
11690	0.05660352631
11691	0.05659864093
11692	0.05659368035
11693	0.05659298571
11694	0.0565837349
11695	0.05657897789
11696	0.05656635532
11697	0.05655571079
11698	0.05655469636
11699	0.05654305776
11700	0.05653426821
11701	0.05652851108
11702	0.05651954674
11703	0.05650898589
11704	0.05650020787
11705	0.05648888941
11706	0.05647593448
11707	0.0564634226
11708	0.05645282128
11709	0.05644147997
11710	0.05642708074
11711	0.05641702844
11712	0.05640770613
11713	0.05639473388
11714	0.05638846846
11715	0.05637785557
11716	0.05636765175
11717	0.05635713855
11718	0.05634893613
11719	0.05633862694
11720	0.05632586289
11721	0.05632517204
11722	0.05631432906
11723	0.05630885266
11724	0.05629895236
11725	0.05628947893
11726	0.05627678661
11727	0.05626794137
11728	0.05626065942
11729	0.05624924007
11730	0.05624846612
11731	0.05624063267
11732	0.05623174948
11733	0.05622258853
11734	0.05621870664
11735	0.0562100924
11736	0.05620928231
11737	0.05619948624
11738	0.05619009233
11739	0.0561800908
11740	0.05617051236
11741	0.0561546494
11742	0.05614464937
11743	0.05613519806
11744	0.05612653838
11745	0.05611982503
11746	0.05611176008
11747	0.05610137298
11748	0.05608768504
11749	0.05607849273
11750	0.05607397949
11751	0.05607305631
11752	0.05606302134
11753	0.05605402636
11754	0.05604445912
11755	0.05603373798
11756	0.05602713605
11757	0.0560188847
11758	0.05600406532
11759	0.05599791972
11760	0.05599040499
11761	0.05598959959
11762	0.05598639531
11763	0.05597586968
11764	0.05596754156
11765	0.05596188233
11766	0.05596101899
11767	0.05594593151
11768	0.05593966145
11769	0.05593150092
11770	0.05592234475
11771	0.05591414
11772	0.0559047818
11773	0.05589515549
11774	0.05588442768
11775	0.05587508548
11776	0.05586689362
11777	0.05585601155
11778	0.05584875128
11779	0.05584193211
11780	0.05583200132
11781	0.05582516031
11782	0.05581244835
11783	0.05580122078
11784	0.05578707109
11785	0.0557806403
11786	0.05576884716
11787	0.05576024964
11788	0.05574731127
11789	0.05574265091
11790	0.05573016668
11791	0.05572103422
11792	0.05571397887
11793	0.05570519031
11794	0.05570447462
11795	0.05569950208
11796	0.05569263068
11797	0.05567872399
11798	0.05566791198
11799	0.05565806625
11800	0.05564937424
11801	0.05564554916
11802	0.055635991
11803	0.05562420778
11804	0.05562351135
11805	0.05561767799
11806	0.05560861072
11807	0.055601574
11808	0.05559142332
11809	0.05558027072
11810	0.05556837273
11811	0.05555701257
11812	0.05554724711
11813	0.05553470361
11814	0.05552576655
11815	0.05552517315
11816	0.05551025307
11817	0.05549891166
11818	0.05548938148
11819	0.05548110745
11820	0.05547161106
11821	0.05547093601
11822	0.05546145226
11823	0.05545098264
11824	0.05544059879
11825	0.05543986513
11826	0.05543915897
11827	0.05542635519
11828	0.05541897533
11829	0.05541156067
11830	0.05540400514
11831	0.05539477628
11832	0.05538072177
11833	0.05536818877
11834	0.05535678365
11835	0.05534319844
11836	0.05533616914
11837	0.05532566065
11838	0.05531660028
11839	0.0553057333
11840	0.05529684436
11841	0.05528891358
11842	0.05527889827
11843	0.05526333856
11844	0.05525348135
11845	0.05524185687
11846	0.05523379031
11847	0.05523253491
11848	0.05521921487
11849	0.05520767697
11850	0.05519886815
11851	0.05518918028
11852	0.05518638584
11853	0.05517998296
11854	0.05516743728
11855	0.05515767931
11856	0.05515683242
11857	0.05514754353
11858	0.05514081487
11859	0.05514014769
11860	0.05513949684
11861	0.05513870354
11862	0.05513470692
11863	0.05512481915
11864	0.05511596065
11865	0.055103015
11866	0.05509045223
11867	0.05508404713
11868	0.05507124727
11869	0.05505632883
11870	0.05504690164
11871	0.05503576082
11872	0.05502331373
11873	0.05501583718
11874	0.05500604501
11875	0.05499432713
11876	0.05498607991
11877	0.05498129214
11878	0.05497134137
11879	0.05496458716
11880	0.05495447183
11881	0.05495365072
11882	0.05494701538
11883	0.05493260364
11884	0.05492396204
11885	0.05491650056
11886	0.05490841735
11887	0.05489934311
11888	0.05489065605
11889	0.05488013471
11890	0.05486847883
11891	0.05485903998
11892	0.05484681455
11893	0.05484605492
11894	0.05483542302
11895	0.05483152134
11896	0.05482314235
11897	0.05481071707
11898	0.05480257142
11899	0.05480177787
11900	0.05479497241
11901	0.05478733979
11902	0.05477898243
11903	0.05476807445
11904	0.05475352041
11905	0.0547449534
11906	0.05473734122
11907	0.0547277411
11908	0.05471438732
11909	0.05470068146
11910	0.05469315573
11911	0.05468357201
11912	0.05468268925
11913	0.05468206599
11914	0.05467069297
11915	0.05465732197
11916	0.0546462995
11917	0.05464290368
11918	0.05463528786
11919	0.05462202295
11920	0.05461422424
11921	0.05460552705
11922	0.05459423584
11923	0.05458483617
11924	0.05457423067
11925	0.05457289026
11926	0.05456053499
11927	0.0545531607
11928	0.05455243911
11929	0.05455165125
11930	0.05454304352
11931	0.05452976412
11932	0.0545205357
11933	0.05451229727
11934	0.05449815766
11935	0.05448858025
11936	0.05448188375
11937	0.05447280197
11938	0.05446346681
11939	0.05445381636
11940	0.05444733201
11941	0.05443617937
11942	0.05442664969
11943	0.05441480182
11944	0.05440408923
11945	0.05439925785
11946	0.05438794657
11947	0.05437816215
11948	0.05436560382
11949	0.05435425402
11950	0.05434408029
11951	0.05433657492
11952	0.0543257335
11953	0.05432508555
11954	0.05431771396
11955	0.05431109939
11956	0.0543005484
11957	0.05429989569
11958	0.05428926587
11959	0.0542775923
11960	0.0542662599
11961	0.05425565338
11962	0.05424858024
11963	0.05423948349
11964	0.05423584801
11965	0.05422929533
11966	0.05422053052
11967	0.05421223163
11968	0.05420284196
11969	0.0541921992
11970	0.05418249847
11971	0.05417595719
11972	0.05416867697
11973	0.0541566482
11974	0.05414323383
11975	0.05413186917
11976	0.05413098985
11977	0.05412280997
11978	0.05411397759
11979	0.05410278356
11980	0.05410206992
11981	0.05409867043
11982	0.05409167125
11983	0.05409082167
11984	0.0540804136
11985	0.05407155673
11986	0.05406305579
11987	0.054057799
11988	0.05405176712
11989	0.05404180815
11990	0.05403303927
11991	0.05402658376
11992	0.05402156033
11993	0.05401240057
11994	0.05401163431
11995	0.05400393357
11996	0.05399922804
11997	0.05399189933
11998	0.05398262526
11999	0.05397185726
12000	0.05396155739
12001	0.05395719011
12002	0.05395005489
12003	0.05394001134
12004	0.05393938397
12005	0.05393854172
12006	0.05393267942
12007	0.05392376203
12008	0.05391498469
12009	0.05390913861
12010	0.05390812201
12011	0.05389688761
12012	0.05388651101
12013	0.053875695
12014	0.05387025409
12015	0.05386170039
12016	0.05385187926
12017	0.05384472455
12018	0.05383406268
